Year,Day, HRMIN,TA,prcp,VPD,Srad,GPP,NEE
2004,13,1430,-3.055,0,326.3,452.5,,
2004,13,1500,-2.914,0,336.3,519.5,,
2004,13,1530,-1.436,0,392,524.7,,
2004,13,1600,-1.304,0,402.9,309.1,,
2004,13,1630,-0.843,0,411,363.7,,
2004,13,1700,-1.379,0,381.7,251.3,,
2004,13,1730,-1.758,0,359.3,177.9,,
2004,13,1800,-2.318,0,338.6,90.3,,
2004,13,1830,-2.97,0,303.5,18.16,,
2004,13,1900,-3.399,0,261.7,0,,
2004,13,1930,-3.911,0,251.5,0,,
2004,13,2000,-4.532,0,226,0,,
2004,13,2030,-5.37,0,188.9,0,,
2004,13,2100,-6.09,0,174.5,0,,
2004,13,2130,-5.878,0,183.6,0,,
2004,13,2200,-5.857,0,183.4,0,,
2004,13,2230,-6.011,0,172.2,0,,
2004,13,2300,-5.755,0,192.4,0,,
2004,13,2330,-5.744,0,194.6,0,,
2004,14,0,-6.835,0,138.5,0,,
2004,14,30,-6.9,0,134.1,0,,
2004,14,100,-6.8,0,139.8,0,,
2004,14,130,-6.64,0,145.9,0,,
2004,14,200,-6.326,0,141.5,0,,
2004,14,230,-7.227,0,60,0,,
2004,14,300,-7.712,0,31.5,0,,
2004,14,330,-7.811,0,24.4,0,,
2004,14,400,-7.845,0,23.7,0,,
2004,14,430,-7.838,0,22.7,0,,
2004,14,500,-7.945,0,22.5,0,,
2004,14,530,-7.964,0,22.1,0,,
2004,14,600,-8.04,0,22.7,0,,
2004,14,630,-8.25,0,23.3,0,,
2004,14,700,-8.48,0,30.9,0,,
2004,14,730,-8.56,0,37.1,0,,
2004,14,800,-8.59,0,33.9,0,,
2004,14,830,-8.96,0,26.4,0.592,,
2004,14,900,-9.39,0,36.9,16,,
2004,14,930,-8.86,0,61.9,59.49,,
2004,14,1000,-8.25,0,100,137.3,,
2004,14,1030,-7.491,0,197.2,255.3,,
2004,14,1100,-7.907,0,174.3,235.5,,
2004,14,1130,-8.11,0,149.9,324.2,,
2004,14,1200,-8.37,0,152,394.7,,
2004,14,1230,-9.38,0,83.7,395.8,,
2004,14,1300,-10.15,0,49.7,347.9,,
2004,14,1330,-9.96,0,63,407.2,,
2004,14,1400,-8.49,0,146.3,432.8,,
2004,14,1430,-8.09,0,169.7,379.5,,
2004,14,1500,-7.612,0,194.8,359.7,,
2004,14,1530,-8.31,0,159.6,270.7,,
2004,14,1600,-9.5,0,105.4,174.4,,
2004,14,1630,-9.55,0,103,187.8,,
2004,14,1700,-10.57,0,59.4,87.2,,
2004,14,1730,-10.72,0,53.2,232.5,,
2004,14,1800,-10.68,0,61.5,95.9,,
2004,14,1830,-10.42,0,65.1,57.05,,
2004,14,1900,-11.08,0,51.7,0,,
2004,14,1930,-11.07,0,53.9,0,,
2004,14,2000,-11.03,0,50,0,,
2004,14,2030,-11.22,0,41.7,0,,
2004,14,2100,-11.52,0,34.9,0,,
2004,14,2130,-11.57,0,36.6,0,,
2004,14,2200,-11.54,0,42,0,,
2004,14,2230,-12.23,0,31.1,0,,
2004,14,2300,-12.4,0,29.5,0,,
2004,14,2330,-13.17,0,30.3,0,,
2004,15,0,-13.74,0,28.5,0,,
2004,15,30,-14.02,0,36.2,0,,
2004,15,100,-14.9,0,27.5,0,,
2004,15,130,-15.35,0,22.8,0,,
2004,15,200,-14.89,0,23.3,0,,
2004,15,230,-15.44,0,27.6,0,,
2004,15,300,-15.36,0,28.1,0,,
2004,15,330,-16.91,0,22.6,0,,
2004,15,400,-16.67,0,22.4,0,,
2004,15,430,-16.22,0,25.6,0,,
2004,15,500,-16.43,0,26.5,0,,
2004,15,530,-17.75,0,28.7,0,,
2004,15,600,-18.11,0,21.1,0,,
2004,15,630,-18.01,0,22,0,,
2004,15,700,-18.74,0,21.4,0,,
2004,15,730,-19.09,0,22,0,,
2004,15,800,-19.67,0,21,0,,
2004,15,830,-19.96,0,21.9,0.265,,
2004,15,900,-20.12,0,20,90.4,,
2004,15,930,-18.72,0,27.6,235.7,,
2004,15,1000,-17.3,0,44.7,331.8,,
2004,15,1030,-17.34,0,51.2,411,,
2004,15,1100,-14.01,0,94,498.7,,
2004,15,1130,-13.64,0,91.8,631.4,,
2004,15,1200,-12.71,0,97.1,759.3,,
2004,15,1230,-13.95,0,71.2,768.7,,
2004,15,1300,-13.49,0,69,774.4,,
2004,15,1330,-12.97,0,69.5,769.2,,
2004,15,1400,-12.57,0,67.4,747.4,,
2004,15,1430,-11.95,0,77.8,663.7,,
2004,15,1500,-11.2,0,84.5,692.3,,
2004,15,1530,-10.62,0,88.6,650.4,,
2004,15,1600,-9.59,0,105.9,570.3,,
2004,15,1630,-8.16,0,144.6,497,,
2004,15,1700,-8.33,0,146.8,397.2,,
2004,15,1730,-7.65,0,177.7,278.6,,
2004,15,1800,-7.545,0,179.1,166,,
2004,15,1830,-9.41,0,126.3,32.48,,
2004,15,1900,-11.47,0,88.1,0,,
2004,15,1930,-11.75,0,83.4,0,,
2004,15,2000,-11.72,0,73.5,0,,
2004,15,2030,-12.47,0,74.9,0,,
2004,15,2100,-13.22,0,62.2,0,,
2004,15,2130,-15.01,0,48.5,0,,
2004,15,2200,-14.92,0,44,0,,
2004,15,2230,-15.74,0,42,0,,
2004,15,2300,-15.85,0,44.1,0,,
2004,15,2330,-16.64,0,39.5,0,,
2004,16,0,-16.46,0,41.4,0,,
2004,16,30,-16.93,0,32.5,0,,
2004,16,100,-16.5,0,30.4,0,,
2004,16,130,-16.56,0,35.9,0,,
2004,16,200,-19.28,0,23.2,0,,
2004,16,230,-19.39,0,20.4,0,,
2004,16,300,-18.3,0,22.4,0,,
2004,16,330,-17.2,0,32.9,0,,
2004,16,400,-18.96,0,32.4,0,,
2004,16,430,-18.39,0,27.5,0,,
2004,16,500,-19.75,0,33.3,0,,
2004,16,530,-20.37,0,20.8,0,,
2004,16,600,-19.26,0,23.4,0,,
2004,16,630,-19.18,0,26.2,0,,
2004,16,700,-20.93,0,24.5,0,,
2004,16,730,-20.65,0,20.5,0,,
2004,16,800,-21.28,0,20.6,0,,
2004,16,830,-22.19,0,18.7,1.25,,
2004,16,900,-20.04,0,21.7,99.9,,
2004,16,930,-18.27,0,38.9,243.9,,
2004,16,1000,-16.6,0,56.7,310.5,,
2004,16,1030,-14.26,0,81.8,383.4,,
2004,16,1100,-14.52,0,74.2,523.7,,
2004,16,1130,-14.24,0,73.5,689.1,,
2004,16,1200,-13.05,0,87.4,741.1,,
2004,16,1230,-12.81,0,77.1,757.5,,
2004,16,1300,-11.54,0,102.8,766.8,,
2004,16,1330,-10.1,0,130.2,752.9,,
2004,16,1400,-9.39,0,139.4,741.3,,
2004,16,1430,-8.31,0,147.9,715.6,,
2004,16,1500,-6.994,0,196.2,524.6,,
2004,16,1530,-6.792,0,194.9,397.7,,
2004,16,1600,-5.715,0,237.6,374.7,,
2004,16,1630,-1.986,0,366.9,462.3,,
2004,16,1700,-1.658,0,379.6,345.6,,
2004,16,1730,-5.389,0,248.4,244.2,,
2004,16,1800,-6.189,0,208.1,131.8,,
2004,16,1830,-6.676,0,192.8,55.02,,
2004,16,1900,-7.025,0,201.5,0,,
2004,16,1930,-7.041,0,180.8,0,,
2004,16,2000,-7.082,0,157.1,0,,
2004,16,2030,-8.3,0,140.4,0,,
2004,16,2100,-8.64,0,148.4,0,,
2004,16,2130,-8.18,0,163.5,0,,
2004,16,2200,-8.1,0,160.4,0,,
2004,16,2230,-7.954,0,145.8,0,,
2004,16,2300,-7.512,0,170.2,0,,
2004,16,2330,-9.07,0,109.6,0,,
2004,17,0,-10.55,0,61.6,0,,
2004,17,30,-9.97,0,84.9,0,,
2004,17,100,-9.48,0,104.3,0,,
2004,17,130,-9.79,0,100.3,0,,
2004,17,200,-11.03,0,77.2,0,,
2004,17,230,-11.25,0,76,0,,
2004,17,300,-10.24,0,93.7,0,,
2004,17,330,-10.42,0,86.5,0,,
2004,17,400,-10.76,0,75.1,0,,
2004,17,430,-11.11,0,63,0,,
2004,17,500,-10.27,0,79.7,0,,
2004,17,530,-10.21,0,75.5,0,,
2004,17,600,-9.64,0,94.4,0,,
2004,17,630,-9.56,0,97.6,0,,
2004,17,700,-9.92,0,87,0,,
2004,17,730,-9.85,0,88.3,0,,
2004,17,800,-11.14,0,60.5,0,,
2004,17,830,-10.03,0,84.7,1.185,,
2004,17,900,-10.44,0,81.7,48.83,,
2004,17,930,-9.94,0,85.5,96.7,,
2004,17,1000,-8.06,0,130.8,264,,
2004,17,1030,-3.65,0,236.3,366.6,,
2004,17,1100,-4.918,0,164.7,454.8,,
2004,17,1130,-5.592,0,125.1,540,,
2004,17,1200,-4.545,0,148.9,620.1,,
2004,17,1230,-3.696,0,166.9,642.5,,
2004,17,1300,-3.873,0,163.2,448.2,,
2004,17,1330,-1.891,0,249,659.2,,
2004,17,1400,-0.578,0,324.7,586.4,,
2004,17,1430,-0.918,0,344.7,430.1,,
2004,17,1500,-0.94,0,365.3,388,,
2004,17,1530,-0.632,0,409.8,397.3,,
2004,17,1600,0.888,0,487,422.9,,
2004,17,1630,0.935,0,491.8,508.2,,
2004,17,1700,-0.318,0,437.3,208.2,,
2004,17,1730,-0.566,0,422.1,176.8,,
2004,17,1800,0.359,0,456.9,229.6,,
2004,17,1830,-2.397,0,299.7,37.09,,
2004,17,1900,-3.883,0,276.1,0,,
2004,17,1930,-3.513,0,300.4,0,,
2004,17,2000,-4.447,0,258.6,0,,
2004,17,2030,-6.23,0,195.6,0,,
2004,17,2100,-6.192,0,210.7,0,,
2004,17,2130,-7.514,0,166.1,0,,
2004,17,2200,-7.61,0,167,0,,
2004,17,2230,-6.815,0,206.5,0,,
2004,17,2300,-7.295,0,199.3,0,,
2004,17,2330,-8.1,0,176.7,0,,
2004,18,0,-9,0,151.9,0,,
2004,18,30,-9.32,0,149.6,0,,
2004,18,100,-10.58,0,118.5,0,,
2004,18,130,-10.58,0,119.5,0,,
2004,18,200,-12.22,0,86.1,0,,
2004,18,230,-12.27,0,84,0,,
2004,18,300,-12.26,0,91.8,0,,
2004,18,330,-12.92,0,84.2,0,,
2004,18,400,-13.06,0,86.6,0,,
2004,18,430,-12.59,0,102.4,0,,
2004,18,500,-13.68,0,85,0,,
2004,18,530,-13.17,0,95.8,0,,
2004,18,600,-13.86,0,85.2,0,,
2004,18,630,-13.71,0,90,0,,
2004,18,700,-15.35,0,67,0,,
2004,18,730,-15.89,0,61.6,0,,
2004,18,800,-14.56,0,76.5,0,,
2004,18,830,-16.82,0,54.7,1.419,,
2004,18,900,-15.28,0,67.6,55.4,,
2004,18,930,-11.92,0,117.4,158,,
2004,18,1000,-10.62,0,131.5,260.5,,
2004,18,1030,-9.29,0,156.3,365.9,,
2004,18,1100,-11.06,0,111.3,468.7,,
2004,18,1130,-10.02,0,139,555.7,,
2004,18,1200,-8.55,0,184.7,627.4,,
2004,18,1230,-7.716,0,197.8,685.9,,
2004,18,1300,-6.666,0,223.4,724.7,,
2004,18,1330,-5.654,0,256.3,746.2,,
2004,18,1400,-4.888,0,292,749.7,,
2004,18,1430,-3.987,0,319.9,743.6,,
2004,18,1500,-3.332,0,333.5,691,,
2004,18,1530,-2.636,0,355.4,581.4,,
2004,18,1600,-2.241,0,384.1,585.3,,
2004,18,1630,-2.597,0,360,285.6,,
2004,18,1700,-2.508,0,362.5,217.8,,
2004,18,1730,-2.595,0,363.8,131.3,,
2004,18,1800,-2.959,0,347.4,76.93,,
2004,18,1830,-3.371,0,320.3,29.66,,
2004,18,1900,-3.507,0,334.1,0,,
2004,18,1930,-3.644,0,329.1,0,,
2004,18,2000,-4,0,319.1,0,,
2004,18,2030,-3.395,0,371.3,0,,
2004,18,2100,-3.024,0,419.1,0,,
2004,18,2130,-3.176,0,418.9,0,,
2004,18,2200,-4.461,0,347.4,0,,
2004,18,2230,-4.948,0,326.7,0,,
2004,18,2300,-5.225,0,314.4,0,,
2004,18,2330,-6.038,0,278.9,0,,
2004,19,0,-6.638,0,254.8,0,,
2004,19,30,-6.706,0,248.6,0,,
2004,19,100,-6.151,0,269.9,0,,
2004,19,130,-5.13,0,294.2,0,,
2004,19,200,-5.384,0,282.4,0,,
2004,19,230,-6.356,0,237,0,,
2004,19,300,-6.835,0,214.3,0,,
2004,19,330,-6.722,0,226.2,0,,
2004,19,400,-6.32,0,251.1,0,,
2004,19,430,-5.761,0,291.9,0,,
2004,19,500,-6.039,0,278.5,0,,
2004,19,530,-5.815,0,290.7,0,,
2004,19,600,-5.882,0,288.9,0,,
2004,19,630,-6.294,0,268.8,0,,
2004,19,700,-6.238,0,270.7,0,,
2004,19,730,-6.454,0,269.7,0,,
2004,19,800,-6.851,0,258.7,0,,
2004,19,830,-7.3,0,228.9,0.751,,
2004,19,900,-7.205,0,246.1,15.92,,
2004,19,930,-7.501,0,236.6,31.37,,
2004,19,1000,-7.53,0,225.1,66.66,,
2004,19,1030,-7.013,0,234.1,133.3,,
2004,19,1100,-7.097,0,220.8,209.4,,
2004,19,1130,-5.531,0,257.4,605.7,,
2004,19,1200,-4.837,0,301.5,763.2,,
2004,19,1230,-5.148,0,304,401,,
2004,19,1300,-6.86,0,222.7,140.4,,
2004,19,1330,-6.433,0,240.9,218.9,,
2004,19,1400,-5.68,0,274,471,,
2004,19,1430,-4.839,0,328.4,400.8,,
2004,19,1500,-4.575,0,349.6,363.4,,
2004,19,1530,-5.2,0,324,239.3,,
2004,19,1600,-4.551,0,352.8,353.7,,
2004,19,1630,-4.42,0,366.4,243.2,,
2004,19,1700,-4.042,0,382,303.7,,
2004,19,1730,-3.42,0,398.1,295.1,,
2004,19,1800,-3.934,0,393.1,160.9,,
2004,19,1830,-4.405,0,380.6,62.67,,
2004,19,1900,-4.753,0,366.2,0,,
2004,19,1930,-4.932,0,360.1,0,,
2004,19,2000,-5.82,0,328.7,0,,
2004,19,2030,-6.999,0,290.5,0,,
2004,19,2100,-7.38,0,286.8,0,,
2004,19,2130,-8.38,0,260.4,0,,
2004,19,2200,-10.43,0,204.1,0,,
2004,19,2230,-10.32,0,210.1,0,,
2004,19,2300,-10.43,0,208.7,0,,
2004,19,2330,-10.46,0,209.4,0,,
2004,20,0,-10.66,0,206,0,,
2004,20,30,-11.9,0,178.3,0,,
2004,20,100,-11.89,0,179.9,0,,
2004,20,130,-13.24,0,153,0,,
2004,20,200,-17.11,0,78.8,0,,
2004,20,230,-16.85,0,90.5,0,,
2004,20,300,-17.24,0,81.7,0,,
2004,20,330,-17.68,0,73.6,0,,
2004,20,400,-17.98,0,63.8,0,,
2004,20,430,-17.31,0,76,0,,
2004,20,500,-17.48,0,70.8,0,,
2004,20,530,-17.08,0,85.5,0,,
2004,20,600,-17.15,0,91.4,0,,
2004,20,630,-17.99,0,77.8,0,,
2004,20,700,-18.23,0,72,0,,
2004,20,730,-18.52,0,62.7,0,,
2004,20,800,-18.68,0,60,0,,
2004,20,830,-19.62,0,54.7,2.84,,
2004,20,900,-19.84,0,44.9,51.08,,
2004,20,930,-16.42,0,79.1,172.1,,
2004,20,1000,-14.15,0,114.2,265.2,,
2004,20,1030,-14.51,0,97.9,331.2,,
2004,20,1100,-13.1,0,127.1,272.5,,
2004,20,1130,-11.84,0,158.9,333.5,,
2004,20,1200,-9.41,0,216.8,541.5,,
2004,20,1230,-7.034,0,277.8,787.8,,
2004,20,1300,-7.594,0,255,753.7,,
2004,20,1330,-7.593,0,249.2,517,,
2004,20,1400,-6.758,0,256.3,721.7,,
2004,20,1430,-6.181,0,291.3,572.4,,
2004,20,1500,-5.178,0,328,670.4,,
2004,20,1530,-5.162,0,335.5,229.1,,
2004,20,1600,-4.348,0,337,243.8,,
2004,20,1630,-4.084,0,339.2,258.1,,
2004,20,1700,-3.346,0,362.4,171.7,,
2004,20,1730,-1.664,0,440.6,115.4,,
2004,20,1800,-0.906,0,483.3,108.5,,
2004,20,1830,-0.927,0,488.1,82.5,,
2004,20,1900,-1.836,0,451.4,0,,
2004,20,1930,-2.263,0,436.2,0,,
2004,20,2000,-2.262,0,444.3,0,,
2004,20,2030,-3.602,0,392.8,0,,
2004,20,2100,-5.078,0,339.3,0,,
2004,20,2130,-6.584,0,283.6,0,,
2004,20,2200,-7.97,0,243.7,0,,
2004,20,2230,-8.26,0,239,0,,
2004,20,2300,-8.06,0,246.4,0,,
2004,20,2330,-8.54,0,236.8,0,,
2004,21,0,-9.33,0,216.7,0,,
2004,21,30,-9.95,0,202.7,0,,
2004,21,100,-10.95,0,181.3,0,,
2004,21,130,-11.76,0,163.1,0,,
2004,21,200,-12.48,0,151.9,0,,
2004,21,230,-14.96,0,101.8,0,,
2004,21,300,-13.64,0,119.2,0,,
2004,21,330,-13.29,0,122.8,0,,
2004,21,400,-13.31,0,127.1,0,,
2004,21,430,-14.24,0,117.2,0,,
2004,21,500,-15.32,0,98.5,0,,
2004,21,530,-16.81,0,72.5,0,,
2004,21,600,-16.66,0,69.2,0,,
2004,21,630,-16.53,0,72.9,0,,
2004,21,700,-16.14,0,81.7,0,,
2004,21,730,-16.95,0,69.2,0,,
2004,21,800,-16.27,0,80.9,0,,
2004,21,830,-16.73,0,74.4,2.164,,
2004,21,900,-15.99,0,85.1,51.85,,
2004,21,930,-12.2,0,138.7,160.6,,
2004,21,1000,-12.69,0,115.8,269.4,,
2004,21,1030,-11.6,0,131.6,318,,
2004,21,1100,-10.12,0,168.7,473.4,,
2004,21,1130,-9.24,0,191,552.7,,
2004,21,1200,-8.04,0,218.1,601.1,,
2004,21,1230,-7.031,0,246.1,502.5,,
2004,21,1300,-5.566,0,291.9,617.6,,
2004,21,1330,-4.668,0,324.7,729.1,,
2004,21,1400,-3.86,0,353.3,614.2,,
2004,21,1430,-3.759,0,357.1,408.7,,
2004,21,1500,-3.405,0,376.8,361,,
2004,21,1530,-2.503,0,422.1,370,,
2004,21,1600,-1.769,0,447.3,212,,
2004,21,1630,-2.822,0,401.8,123.7,,
2004,21,1700,-2.694,0,396.9,127.8,,
2004,21,1730,-1.737,0,409.1,185.4,,
2004,21,1800,-1.59,0,319.5,102.3,,
2004,21,1830,-2.177,0,274.8,34.44,,
2004,21,1900,-3.538,0,276.7,0,,
2004,21,1930,-3.946,0,298.5,0,,
2004,21,2000,-4.232,0,291.6,0,,
2004,21,2030,-5.056,0,242.6,0,,
2004,21,2100,-6.564,0,185.3,0,,
2004,21,2130,-7.121,0,165.7,0,,
2004,21,2200,-6.839,0,168.2,0,,
2004,21,2230,-6.636,0,180,0,,
2004,21,2300,-8.14,0,142.1,0,,
2004,21,2330,-8.75,0,124.9,0,,
2004,22,0,-7.906,0,140.3,0,,
2004,22,30,-8.5,0,126.8,0,,
2004,22,100,-9.95,0,91,0,,
2004,22,130,-10.65,0,83.1,0,,
2004,22,200,-9.27,0,117.1,0,,
2004,22,230,-11.54,0,82.7,0,,
2004,22,300,-11.55,0,77.1,0,,
2004,22,330,-11.64,0,76.8,0,,
2004,22,400,-11.88,0,78.2,0,,
2004,22,430,-13.41,0,49.6,0,,
2004,22,500,-13.4,0,57.1,0,,
2004,22,530,-14.42,0,42.4,0,,
2004,22,600,-13.87,0,41.4,0,,
2004,22,630,-12.77,0,58.2,0,,
2004,22,700,-13.1,0,53.1,0,,
2004,22,730,-13.9,0,42.4,0,,
2004,22,800,-13.88,0,47,0,,
2004,22,830,-14.95,0,39.1,1.166,,
2004,22,900,-14.23,0,44.7,73.71,,
2004,22,930,-11.63,0,75.4,202.6,,
2004,22,1000,-10.27,0,97.7,286.6,,
2004,22,1030,-9.39,0,115.8,374.1,,
2004,22,1100,-7.43,0,153.6,472.1,,
2004,22,1130,-5.445,0,200.7,554.7,,
2004,22,1200,-3.904,0,261.8,645.1,,
2004,22,1230,-2.4,0,339.6,588.1,,
2004,22,1300,-2.25,0,340.1,411.4,,
2004,22,1330,-0.925,0,385.1,632.5,,
2004,22,1400,0.2,0,455.5,580.9,,
2004,22,1430,1.359,0,527.7,581.9,,
2004,22,1500,1.93,0,603,406.6,,
2004,22,1530,2.704,0,654,509.4,,
2004,22,1600,3.671,0,709.7,498.7,,
2004,22,1630,3.332,0,690.6,417.9,,
2004,22,1700,3.373,0,689.7,316.2,,
2004,22,1730,2.935,0,661.3,252.4,,
2004,22,1800,1.604,0,571.9,63.88,,
2004,22,1830,0.753,0,535.6,22.56,,
2004,22,1900,0.231,0,507.7,0,,
2004,22,1930,0.157,0,501.1,0,,
2004,22,2000,-0.07,0,495.3,0,,
2004,22,2030,-0.237,0,500,0,,
2004,22,2100,-0.75,0,470,0,,
2004,22,2130,-1.523,0,431.8,0,,
2004,22,2200,-1.797,0,421.2,0,,
2004,22,2230,-2.193,0,402.9,0,,
2004,22,2300,-2.262,0,404.1,0,,
2004,22,2330,-2.494,0,383.9,0,,
2004,23,0,-3.984,0,327.4,0,,
2004,23,30,-4.814,0,299.5,0,,
2004,23,100,-5.294,0,285.1,0,,
2004,23,130,-7.648,0,212.4,0,,
2004,23,200,-8.54,0,188.3,0,,
2004,23,230,-8.97,0,190.8,0,,
2004,23,300,-10.76,0,127.1,0,,
2004,23,330,-10.71,0,133.7,0,,
2004,23,400,-11.21,0,129.6,0,,
2004,23,430,-11.92,0,116.3,0,,
2004,23,500,-12.34,0,109.4,0,,
2004,23,530,-12.19,0,114.3,0,,
2004,23,600,-13.02,0,101.3,0,,
2004,23,630,-14.28,0,76.1,0,,
2004,23,700,-13.53,0,96.2,0,,
2004,23,730,-13.77,0,90.2,0,,
2004,23,800,-13.68,0,89.6,0,,
2004,23,830,-14.25,0,82.5,1.806,,
2004,23,900,-13.26,0,95,51.86,,
2004,23,930,-10.61,0,139.6,151.2,,
2004,23,1000,-7.353,0,213.2,265.1,,
2004,23,1030,-9.11,0,150.3,395,,
2004,23,1100,-8.32,0,170.3,467.1,,
2004,23,1130,-6.531,0,232.7,550.2,,
2004,23,1200,-5.231,0,282.3,587.5,,
2004,23,1230,-4.473,0,304.9,473.2,,
2004,23,1300,-3.222,0,352.4,716.6,,
2004,23,1330,-1.961,0,410.1,760.2,,
2004,23,1400,-1.302,0,442.1,757.5,,
2004,23,1430,-0.666,0,463.9,653.7,,
2004,23,1500,-0.477,0,461.9,488.5,,
2004,23,1530,-0.274,0,469.9,318,,
2004,23,1600,-0.061,0,475.3,326.1,,
2004,23,1630,0.137,0,488.3,287.4,,
2004,23,1700,0.477,0,510.4,327.8,,
2004,23,1730,0.38,0,501.2,169.1,,
2004,23,1800,0.35,0,499.2,90.2,,
2004,23,1830,0.135,0,484.4,51.76,,
2004,23,1900,-1.09,0,393,0,,
2004,23,1930,-2.427,0,326.9,0,,
2004,23,2000,-2.736,0,329.6,0,,
2004,23,2030,-3.101,0,321,0,,
2004,23,2100,-2.748,0,334.2,0,,
2004,23,2130,-3.317,0,287.1,0,,
2004,23,2200,-4.136,0,246,0,,
2004,23,2230,-4.463,0,234.4,0,,
2004,23,2300,-4.449,0,256.9,0,,
2004,23,2330,-5.172,0,230.2,0,,
2004,24,0,-7.037,0,179.1,0,,
2004,24,30,-7.166,0,168.7,0,,
2004,24,100,-6.76,0,172.6,0,,
2004,24,130,-6.032,0,199.7,0,,
2004,24,200,-5.806,0,196,0,,
2004,24,230,-6.009,0,161.1,0,,
2004,24,300,-6.248,0,72,0,,
2004,24,330,-6.689,0,44.4,0,,
2004,24,400,-7.277,0,31.5,0,,
2004,24,430,-7.316,0,25,0,,
2004,24,500,-7.474,0,23.7,0,,
2004,24,530,-7.577,0,23.2,0,,
2004,24,600,-7.733,0,22.9,0,,
2004,24,630,-7.597,0,25.9,0,,
2004,24,700,-7.597,0,25.2,0,,
2004,24,730,-8.25,0,24.3,0,,
2004,24,800,-8.64,0,23.2,0,,
2004,24,830,-8.88,0,22.5,1.422,,
2004,24,900,-8.99,0,22.9,20.52,,
2004,24,930,-8.04,0,23.3,77.4,,
2004,24,1000,-7.439,0,26.9,114.6,,
2004,24,1030,-6.925,0,26.2,141.6,,
2004,24,1100,-5.702,0,37.1,258,,
2004,24,1130,-6.099,0,39.5,293.9,,
2004,24,1200,-5.539,0,46.9,375,,
2004,24,1230,-5.786,0,52.8,464.4,,
2004,24,1300,-5.864,0,60.7,404.3,,
2004,24,1330,-5.427,0,70.6,432.5,,
2004,24,1400,-4.784,0.05,102.6,525,,
2004,24,1430,-3.59,0.05,163.2,572.2,,
2004,24,1500,-4.61,0.1,157,498.4,,
2004,24,1530,-4.651,0.1,170.7,575,,
2004,24,1600,-3.53,0.05,256.7,443.3,,
2004,24,1630,-3.589,0.05,260.2,414.3,,
2004,24,1700,-5.714,0,168.4,256.5,,
2004,24,1730,-6.056,0,160.5,172.1,,
2004,24,1800,-6.225,0,149,117.3,,
2004,24,1830,-6.647,0,133.3,47.7,,
2004,24,1900,-6.957,0,114.8,0,,
2004,24,1930,-7.516,0,77.2,0,,
2004,24,2000,-8.23,0,30.9,0,,
2004,24,2030,-8.4,0,25.6,0,,
2004,24,2100,-8.51,0,23.8,0,,
2004,24,2130,-8.95,0,22.4,0,,
2004,24,2200,-9.09,0,21.8,0,,
2004,24,2230,-9.37,0,22.8,0,,
2004,24,2300,-9.29,0,23,0,,
2004,24,2330,-9.97,0,25.2,0,,
2004,25,0,-11.13,0,27.7,0,,
2004,25,30,-12.92,0,25.5,0,,
2004,25,100,-13.49,0,21.1,0,,
2004,25,130,-11.31,0,44,0,,
2004,25,200,-12.37,0,68.2,0,,
2004,25,230,-13.03,0,74.6,0,,
2004,25,300,-11.81,0,102.3,0,,
2004,25,330,-11.88,0,99.6,0,,
2004,25,400,-12.69,0,85.5,0,,
2004,25,430,-12.67,0,99.5,0,,
2004,25,500,-13.21,0,106.7,0,,
2004,25,530,-14.39,0,92.9,0,,
2004,25,600,-15.34,0,84.2,0,,
2004,25,630,-15.75,0,82.6,0,,
2004,25,700,-15.75,0,85.9,0,,
2004,25,730,-15.91,0,85.9,0,,
2004,25,800,-15.83,0,92.4,0,,
2004,25,830,-18.3,0,61.5,2.42,,
2004,25,900,-18.39,0,64.4,54.93,,
2004,25,930,-16.82,0,80,165.2,,
2004,25,1000,-17.18,0,78.1,278,,
2004,25,1030,-16.43,0,77.1,390,,
2004,25,1100,-13.1,0,120.3,470,,
2004,25,1130,-11.2,0,147.2,574.6,,
2004,25,1200,-10.62,0,152.6,647.2,,
2004,25,1230,-8.72,0,190.6,706,,
2004,25,1300,-9.9,0,149.4,763.4,,
2004,25,1330,-10.21,0,119.9,734.7,,
2004,25,1400,-8.62,0,149.8,683.678,,
2004,25,1430,-7.877,0,184.5,672.723,,
2004,25,1500,-7.862,0,190.8,724.45,,
2004,25,1530,-8.09,0,180,748.9,,
2004,25,1600,-7.707,0,182.2,700,,
2004,25,1630,-7.481,0,190.8,586.9,,
2004,25,1700,-7.102,0,190.6,350.2,,
2004,25,1730,-6.276,0,210.3,281.3,,
2004,25,1800,-7.649,0,162.9,182.9,,
2004,25,1830,-9.54,0,127.2,119.1,,
2004,25,1900,-10.42,0,118.6,0,,
2004,25,1930,-10.49,0,125.1,0,,
2004,25,2000,-12.98,0,91.2,0,,
2004,25,2030,-13.83,0,72.8,0,,
2004,25,2100,-14.43,0,67.6,0,,
2004,25,2130,-16,0,57.4,0,,
2004,25,2200,-16.69,0,48.9,0,,
2004,25,2230,-17.05,0,45.7,0,,
2004,25,2300,-15.92,0,50.8,0,,
2004,25,2330,-15.57,0,59.3,0,,
2004,26,0,-16.48,0,59.3,0,,
2004,26,30,-17.51,0,51.1,0,,
2004,26,100,-17.36,0,52.6,0,,
2004,26,130,-19.86,0,37.1,0,,
2004,26,200,-18.81,0,42.7,0,,
2004,26,230,-19.66,0,37.1,0,,
2004,26,300,-20.79,0,25.7,0,,
2004,26,330,-19.75,0,32.1,0,,
2004,26,400,-18.03,0,46.9,0,,
