temp,c
24.03,10.2905
24.03,10.3485
24.03,10.4143
24.03,10.4202
24.028,-0.663459
24.025,-1.43535
24.02,-1.5681
24.02,-1.26487
24.02,-0.999403
24.02,-0.618899
24.02,-0.476903
24.02,1.0383
24.02,1.22658
24.02,1.25622
24.02,2.5707
24.02,4.35176
24.02,4.62643
24.02,9.87373
24.02,9.98973
24.02,10.1146
24.02,10.3439
24.02,10.4217
24.015,5.03621
24.01,-1.55083
24.01,-1.38172
24.01,-1.28284
24.01,-1.27312
24.01,-1.23539
24.01,-1.10421
24.01,-0.633625
24.01,-0.307644
24.01,4.58729
24.01,7.91648
24.01,9.66111
24.01,10.2007
24.01,10.358
24.01,10.5637
24.007,3.26086
24,-1.50217
24,-1.31891
24,-0.840566
24,4.32713
24,6.89496
24,8.23174
24,8.77744
24,10.2482
24,10.3659
24,10.3849
24,10.5819
23.996,10.1848
23.992,-1.41555
23.992,-0.165841
23.99,-1.46332
23.99,-1.44387
23.99,-1.43896
23.99,-1.09154
23.99,-0.943218
23.99,-0.689892
23.99,-0.535587
23.99,1.17777
23.99,3.13197
23.99,4.16051
23.99,7.90406
23.99,8.46208
23.99,8.74842
23.99,9.99017
23.99,10.261
23.99,10.3618
23.99,10.4376
23.981,0.0815021
23.98,-1.4576
23.98,-1.41467
23.98,0.415367
23.98,1.85399
23.98,2.21836
23.98,5.95704
23.98,7.49615
23.98,10.2603
23.98,10.3229
23.98,10.357
23.97,-1.41426
23.97,-1.37581
23.97,-1.27387
23.97,-0.163485
23.97,1.19113
23.97,1.33114
23.97,5.00811
23.97,9.10589
23.97,10.2626
23.97,10.4823
23.97,10.4884
23.97,10.5061
23.97,10.524
23.97,10.5344
23.97,10.5546
23.97,10.5647
23.97,10.6466
23.968,-1.43763
23.96,-1.50404
23.96,-1.26994
23.96,-0.646298
23.96,-0.0726751
23.96,1.46241
23.96,1.62979
23.96,1.8879
23.96,2.90496
23.96,4.77138
23.96,5.65852
23.96,5.71364
23.96,9.03496
23.96,10.0895
23.96,10.1422
23.96,10.4594
23.95,-1.41417
23.95,-1.34777
23.95,-0.906438
23.95,-0.138998
23.95,1.88644
23.95,3.59477
23.95,4.09652
23.95,4.57269
23.95,5.65315
23.95,9.63161
23.95,10.2285
23.949,5.62334
23.94,-1.19273
23.94,-1.03979
23.94,-0.989259
23.94,-0.513989
23.94,-0.501404
23.94,0.30186
23.94,4.27286
23.94,4.62419
23.94,5.45303
23.94,6.07446
23.94,7.44061
23.94,9.28109
23.94,9.56675
23.94,10.6253
23.939,-1.43002
23.939,3.14048
23.934,-1.38392
23.931,-1.465
23.93,-0.900127
23.93,0.33997
23.93,1.31578
23.93,4.80445
23.93,5.07899
23.93,6.79746
23.93,7.61411
23.93,7.78754
23.93,10.3449
23.925,-1.5105
23.92,-1.34129
23.92,-1.22333
23.92,-0.941032
23.92,-0.68996
23.92,-0.339901
23.92,0.0351371
23.92,2.33366
23.92,3.27904
23.92,4.04693
23.92,4.70898
23.92,6.05558
23.92,6.4966
23.92,6.70083
23.92,8.33982
23.92,8.86373
23.92,10.6044
23.919,3.80275
23.916,-1.17493
23.914,-0.821815
23.91,-1.43731
23.91,-1.27231
23.91,-1.17341
23.91,-0.917529
23.91,-0.859391
23.91,3.93818
23.91,9.2672
23.91,10.5174
23.9,-1.36888
23.9,-0.638715
23.9,-0.0188975
23.9,0.599027
23.9,2.33788
23.9,2.85148
23.9,2.95548
23.9,4.24618
23.9,6.34094
23.9,7.64317
23.9,9.57769
23.9,9.92428
23.9,10.0833
23.9,10.3511
23.899,-0.563596
23.898,-1.44168
23.89,-1.19209
23.89,-0.963138
23.89,-0.615391
23.89,2.04437
23.89,2.24074
23.89,2.8583
23.89,3.11336
23.89,3.21714
23.89,3.24287
23.89,6.42441
23.89,8.66666
23.89,8.94583
23.89,10.378
23.89,10.4143
23.89,10.5194
23.89,10.5801
23.88,-1.38526
23.88,-0.940179
23.88,-0.674372
23.88,-0.564
23.88,-0.461689
23.88,3.93013
23.88,5.18606
23.88,6.52646
23.88,7.43051
23.88,8.6092
23.88,8.79191
23.88,9.09691
23.88,9.11947
23.88,10.3202
23.88,10.4341
23.88,10.4582
23.88,10.4612
23.88,10.6224
23.87,-1.30741
23.87,-1.18712
23.87,-0.721847
23.87,0.953436
23.87,1.69465
23.87,2.30913
23.87,2.46874
23.87,2.74402
23.87,3.77862
23.87,5.78041
23.87,9.70641
23.87,10.1835
23.87,10.3294
23.87,10.3862
23.864,0.786728
23.861,4.08329
23.86,-1.5033
23.86,-1.09239
23.86,-0.672304
23.86,-0.145297
23.86,-0.0450339
23.86,1.72345
23.86,3.30263
23.86,3.4949
23.86,7.87046
23.86,8.39646
23.86,8.95661
23.86,9.67101
23.86,10.4549
23.857,-1.68155
23.851,4.51497
23.85,-1.45867
23.85,-1.31913
23.85,-1.16386
23.85,0.0168191
23.85,1.47946
23.85,5.04751
23.85,10.2203
23.85,10.2313
23.85,10.4854
23.845,-0.299598
23.84,-1.49558
23.84,-1.28696
23.84,-1.11374
23.84,-0.988933
23.84,-0.894029
23.84,-0.151647
23.84,2.09629
23.84,9.60625
23.84,9.89051
23.84,10.299
23.831,-1.56275
23.83,-1.62568
23.83,-1.42471
23.83,-1.23975
23.83,-0.979864
23.83,-0.863632
23.83,-0.845125
23.83,2.15764
23.83,2.89853
23.83,3.25032
23.83,3.47556
23.83,4.50861
23.83,6.15612
23.83,9.97328
23.83,10.3637
23.83,10.4504
23.83,10.4805
23.829,-1.46807
23.822,0.299145
23.82,-1.51432
23.82,-1.31529
23.82,-1.23178
23.82,-0.960044
23.82,0.233182
23.82,0.67657
23.82,0.86578
23.82,0.921331
23.82,1.61208
23.82,2.37632
23.82,2.47941
23.82,2.51524
23.82,6.63603
23.82,7.56145
23.82,8.69084
23.82,9.10065
23.82,9.23201
23.82,10.3246
23.819,6.69468
23.811,-1.35168
23.81,-1.27289
23.81,-0.952342
23.81,-0.556715
23.81,3.52998
23.81,4.11628
23.81,6.76552
23.81,7.93677
23.81,8.6193
23.81,10.3671
23.81,10.6576
23.802,3.15082
23.8,-1.61734
23.8,-0.980855
23.8,1.05692
23.8,1.07392
23.8,3.05641
23.8,3.33925
23.8,6.75354
23.8,8.33115
23.8,8.90421
23.8,9.85076
23.8,10.1004
23.8,10.1698
23.8,10.4108
23.8,10.5708
23.794,2.73381
23.793,0.400046
23.79,-1.49488
23.79,-1.42593
23.79,-0.961917
23.79,-0.483784
23.79,-0.39618
23.79,-0.259862
23.79,7.22309
23.79,7.28828
23.79,8.0495
23.79,8.38916
23.79,10.4046
23.79,10.6477
23.784,2.25995
23.781,2.41686
23.78,-1.67322
23.78,-1.27837
23.78,-1.21068
23.78,-1.05762
23.78,-0.878023
23.78,-0.791661
23.78,1.63878
23.78,3.72654
23.78,5.31739
23.78,6.28004
23.78,9.94602
23.78,10.1028
23.78,10.3675
23.78,10.4225
23.78,10.4407
23.771,4.62855
23.77,-1.25493
23.77,-0.917965
23.77,-0.893913
23.77,-0.797148
23.77,-0.787482
23.77,0.354392
23.77,1.51507
23.77,4.22069
23.77,6.08662
23.77,7.74667
23.77,8.02052
23.77,8.85042
23.77,9.80109
23.77,10.1068
23.77,10.211
23.77,10.2135
23.77,10.4795
23.77,10.4893
23.76,-1.38003
23.76,-1.36762
23.76,-1.36489
23.76,-1.23743
23.76,-1.12143
23.76,-0.962825
23.76,-0.941099
23.76,3.06804
23.76,7.79585
23.76,9.73909
23.76,9.89416
23.76,10.2881
23.76,10.5138
23.75,-1.49117
23.75,-1.47011
23.75,-1.36401
23.75,-1.36397
23.75,-0.916179
23.75,-0.762257
23.75,-0.187565
23.75,1.53052
23.75,2.82178
23.75,7.20771
23.75,8.39784
23.75,9.01801
23.75,9.42508
23.75,10.2245
23.75,10.3023
23.75,10.3993
23.75,10.5898
23.744,-1.43052
23.741,0.910296
23.741,5.11377
23.74,-1.71221
23.74,-1.20494
23.74,-1.15482
23.74,-1.12876
23.74,-0.436408
23.74,1.36059
23.74,2.27871
23.74,3.29527
23.74,3.94247
23.74,3.96545
23.74,4.40238
23.74,7.4061
23.74,7.81184
23.74,9.38547
23.74,10.1645
23.73,-1.4651
23.73,-1.40401
23.73,-1.2599
23.73,-1.15967
23.73,-1.02241
23.73,-0.899723
23.73,-0.836544
23.73,-0.0701888
23.73,2.30776
23.73,4.6344
23.73,5.55266
23.73,8.24743
23.73,10.3327
23.721,-0.482211
23.72,-1.50023
23.72,-1.45778
23.72,-1.34023
23.72,-1.19368
23.72,-1.1796
23.72,0.0199483
23.72,1.02974
23.72,3.99609
23.72,4.01795
23.72,4.74809
23.72,8.24631
23.72,9.36201
23.72,10.0983
23.72,10.2487
23.72,10.2495
23.72,10.2635
23.72,10.3225
23.72,10.3229
23.72,10.4343
23.716,-0.258979
23.71,-1.37662
23.71,-1.05581
23.71,-0.375552
23.71,0.332948
23.71,0.44653
23.71,2.43571
23.71,2.71004
23.71,2.75403
23.71,4.25134
23.71,6.84158
23.71,7.51213
23.71,9.34579
23.71,10.2419
23.7,-1.37486
23.7,-1.36097
23.7,-1.27602
23.7,-1.09682
23.7,-1.01228
23.7,-0.599167
23.7,1.79929
23.7,2.06232
23.7,2.96998
23.7,6.56671
23.7,7.55994
23.7,10.2868
23.7,10.5933
23.69,-1.50286
23.69,-1.45613
23.69,-1.40201
23.69,-1.35749
23.69,-1.31913
23.69,-1.19468
23.69,-1.10882
23.69,-1.00152
23.69,-0.92843
23.69,0.0675389
23.69,3.38173
23.69,7.91335
23.69,8.95459
23.69,9.98648
23.69,10.0361
23.69,10.1995
23.69,10.2339
23.69,10.3644
23.69,10.5425
23.682,5.3911
23.68,-1.38096
23.68,-1.17912
23.68,-1.09682
23.68,-1.01573
23.68,-0.904796
23.68,-0.77294
23.68,-0.625423
23.68,-0.279194
23.68,1.28579
23.68,7.58052
23.68,7.63685
23.68,8.3544
23.68,10.0608
23.68,10.1474
23.672,-1.04892
23.67,-1.45894
23.67,-1.12679
23.67,1.56295
23.67,2.34046
23.67,7.98047
23.67,9.22273
23.67,9.59764
23.67,10.3139
23.67,10.4629
23.67,10.4836
23.66,-1.12953
23.66,-0.970712
23.66,-0.957109
23.66,-0.0944608
23.66,5.34486
23.66,5.53636
23.66,5.65467
23.66,5.66706
23.66,7.64777
23.66,8.15616
23.66,9.06246
23.66,9.56749
23.66,9.58686
23.66,10.0423
23.66,10.3528
23.654,-1.39992
23.65,-1.09393
23.65,0.372436
23.65,1.72927
23.65,4.12131
23.65,4.93766
23.65,7.70278
23.65,10.0861
23.65,10.2941
23.65,10.4439
23.65,10.5402
23.65,10.648
23.643,-1.51217
23.64,-1.32558
23.64,-1.26861
23.64,-1.20572
23.64,-1.19578
23.64,-1.12481
23.64,-0.903616
23.64,-0.894184
23.64,0.734137
23.64,1.00582
23.64,3.14242
23.64,3.14297
23.64,3.27665
23.64,4.2424
23.64,4.95667
23.64,7.34557
23.64,8.43203
23.64,9.23666
23.64,9.7121
23.64,10.0549
23.64,10.5291
23.639,3.25197
23.637,0.155058
23.636,5.16463
23.632,-1.49719
23.63,-1.37994
23.63,-1.35021
23.63,-1.04771
23.63,-0.937164
23.63,-0.906634
23.63,-0.756606
23.63,0.277157
23.63,4.6955
23.63,7.4535
23.63,8.1916
23.63,8.36862
23.63,8.95741
23.63,9.49862
23.63,10.2397
23.622,-0.899231
23.621,-1.11791
23.62,-1.46818
23.62,-1.46132
23.62,-1.24454
23.62,-1.12434
23.62,0.17972
23.62,6.12512
23.62,6.27177
23.62,6.85275
23.62,7.78627
23.62,9.81959
23.612,-1.2918
23.61,-1.5073
23.61,-1.12695
23.61,-0.994128
23.61,-0.89496
23.61,-0.747947
23.61,1.90361
23.61,3.83266
23.61,6.73119
23.61,6.93078
23.61,10.0169
23.61,10.2429
23.61,10.3757
23.602,-1.08677
23.602,0.126987
23.602,2.08125
23.6,-1.7023
23.6,-1.58078
23.6,-1.49213
23.6,-1.39136
23.6,-1.25657
23.6,-0.587881
23.6,-0.447211
23.6,0.553115
23.6,1.20972
23.6,1.98199
23.6,3.41557
23.6,5.84418
23.6,7.36258
23.6,7.44743
23.6,7.4645
23.6,9.28515
23.6,9.86227
23.6,10.1717
23.6,10.2045
23.6,10.4316
23.59,-1.16132
23.59,-1.01665
23.59,-1.01533
23.59,-0.817276
23.59,-0.549087
23.59,0.520363
23.59,1.13067
23.59,2.20153
23.59,2.67267
23.59,4.02161
23.59,8.2707
23.59,9.43108
23.59,9.86824
23.59,10.2439
23.59,10.4035
23.58,-1.30118
23.58,-1.24844
23.58,-0.962364
23.58,0.949024
23.58,2.49996
23.58,5.79763
23.58,6.41819
23.58,7.00028
23.58,7.89578
23.58,8.56424
23.58,8.58197
23.58,10.08
23.572,1.22413
23.57,-1.71039
23.57,-1.3635
23.57,-1.05686
23.57,2.09868
23.57,2.18472
23.57,2.42146
23.57,6.96058
23.57,8.58371
23.57,9.0838
23.57,9.51856
23.57,10.3739
23.57,10.4495
23.57,10.5011
23.569,-0.419592
23.564,-1.19247
23.563,-1.40477
23.563,-1.33474
23.56,-1.46105
23.56,-1.10455
23.56,-1.06886
23.56,-0.966751
23.56,0.156458
23.56,3.39391
23.56,5.32391
23.56,8.09502
23.56,8.16757
23.56,8.31416
23.56,8.69366
23.56,9.0239
23.56,10.2695
23.56,10.4419
23.556,-0.929049
23.55,-1.50179
23.55,-1.25337
23.55,-1.1985
23.55,-0.936017
23.55,-0.0236266
23.55,0.746179
23.55,1.53133
23.55,6.97158
23.55,7.30109
23.55,9.52862
23.55,9.97211
23.55,10.2133
23.55,10.2237
23.55,10.2373
23.55,10.3764
23.54,-1.2237
23.54,-1.19329
23.54,-1.07127
23.54,-0.856304
23.54,-0.676476
23.54,0.105667
23.54,1.19368
23.54,1.40041
23.54,2.00133
23.54,3.25825
23.54,3.51725
23.54,4.74547
23.54,9.00094
23.54,9.98108
23.538,8.71432
23.534,-1.43695
23.53,-1.38068
23.53,-1.37572
23.53,-1.20149
23.53,-1.18994
23.53,-0.887322
23.53,0.424219
23.53,3.78043
23.53,3.81791
23.53,5.54302
23.53,7.88526
23.53,8.56733
23.53,10.1233
23.53,10.3409
23.53,10.3834
23.53,10.4679
23.52,-1.42613
23.52,-1.22629
23.52,-0.818561
23.52,-0.556515
23.52,1.56743
23.52,2.59688
23.52,3.17382
23.52,5.46325
23.52,8.632
23.519,-1.16195
23.511,4.87868
23.51,-1.53526
23.51,-1.23306
23.51,-1.18711
23.51,-1.00238
23.51,-0.970712
23.51,-0.875037
23.51,-0.864188
23.51,-0.783744
23.51,3.91541
23.51,5.21763
23.51,5.96747
23.51,6.90725
23.51,7.3434
23.51,9.85673
23.51,9.95844
23.51,10.2374
23.508,-1.43568
23.503,2.10079
23.5,-1.38818
23.5,-1.1395
23.5,-0.955584
23.5,-0.950415
23.5,-0.943584
23.5,-0.854826
23.5,8.45175
23.5,8.83266
23.5,10.3722
23.5,10.4007
23.5,10.41
23.5,10.4455
23.5,10.5462
23.499,2.41229
23.496,0.225446
23.493,2.16581
23.492,1.42233
23.49,-1.18332
23.49,2.10689
23.49,10.0993
23.49,10.1665
23.49,10.4047
23.48,-1.48888
23.48,-1.44881
23.48,-1.32355
23.48,-0.994806
23.48,-0.968294
23.48,-0.963036
23.48,-0.887389
23.48,-0.876607
23.48,-0.0205216
23.48,0.111947
23.48,0.388419
23.48,0.985813
23.48,1.62487
23.48,2.75369
23.48,5.39168
23.48,5.85339
23.48,7.8753
23.48,7.90531
23.473,-1.39773
23.47,-1.34501
23.47,-1.24343
23.47,-0.970846
23.47,-0.962824
23.47,-0.897835
23.47,-0.57081
23.47,-0.269713
23.47,1.83606
23.47,3.12272
23.47,4.31232
23.47,4.77434
23.47,5.24107
23.47,5.76348
23.47,5.80662
23.47,7.32976
23.47,7.63764
23.47,9.51102
23.47,10.2065
23.47,10.3372
23.46,-1.36507
23.46,-0.566431
23.46,0.391688
23.46,1.09847
23.46,2.34723
23.46,3.27686
23.46,3.62866
23.46,4.25596
23.46,4.59055
23.46,4.75421
23.46,7.66757
23.46,9.98168
23.46,10.3846
23.46,10.4053
23.456,-1.31655
23.452,-1.39764
23.45,-1.32497
23.45,-1.26941
23.45,-1.22976
23.45,-0.61701
23.45,-0.376743
23.45,0.20461
23.45,2.36832
23.45,3.1605
23.45,7.46916
23.45,7.54698
23.45,9.96713
23.45,10.3294
23.448,6.74727
23.44,-1.24528
23.44,-1.12097
23.44,-1.09675
23.44,-1.07953
23.44,-0.820988
23.44,3.44673
23.44,4.10929
23.44,4.14348
23.44,7.06566
23.44,7.09191
23.44,8.12041
23.44,8.53393
23.44,9.06353
23.44,9.16651
23.44,9.75879
23.44,10.2017
23.44,10.3102
23.44,10.4462
23.44,10.4484
23.43,-0.981419
23.43,-0.928347
23.43,-0.154535
23.43,-0.153275
23.43,-0.0452054
23.43,0.3548
23.43,1.22348
23.43,2.5558
23.43,3.27435
23.43,4.09712
23.43,4.45808
23.43,4.77349
23.43,5.07244
23.43,6.82732
23.43,10.0288
23.43,10.1643
23.43,10.396
23.43,10.4942
23.42,-1.39425
23.42,-1.10909
23.42,-0.962757
23.42,-0.875972
23.42,-0.776751
23.42,-0.0182943
23.42,1.69509
23.42,2.42127
23.42,4.37885
23.42,4.65386
23.42,5.24676
23.42,5.30244
23.42,6.74437
23.41,-1.38811
23.41,-1.18686
23.41,-0.912414
23.41,2.46256
23.41,3.30706
23.41,4.82698
23.41,5.7346
23.41,5.85684
23.41,7.2865
23.41,7.31097
23.41,9.8425
23.41,10.0884
23.41,10.1679
23.41,10.1758
23.409,-0.68653
23.4,-1.46024
23.4,-1.30401
23.4,-1.19823
23.4,-1.1374
23.4,-1.04515
23.4,-0.360802
23.4,1.08746
23.4,3.46139
23.4,4.82098
23.4,5.08693
23.4,5.09985
23.4,7.01681
23.4,7.12891
23.4,9.16262
23.4,9.87477
23.4,10.2366
23.39,-1.27299
23.39,-1.27137
23.39,-1.18943
23.39,-1.00699
23.39,1.82703
23.39,1.93242
23.39,4.45887
23.39,4.46774
23.39,5.20947
23.39,5.76964
23.39,5.77959
23.39,6.01097
23.39,6.12629
23.39,6.96892
23.39,7.19144
23.39,7.29964
23.39,8.14364
23.39,10.353
23.389,-1.40396
23.383,4.4236
23.381,0.705663
23.38,-1.37254
23.38,2.23885
23.38,2.70091
23.38,5.07354
23.38,10.0416
23.38,10.2272
23.378,-0.458469
23.377,-1.1632
23.37,-1.38056
23.37,-1.31362
23.37,-1.07026
23.37,-1.00641
23.37,-0.976959
23.37,-0.904958
23.37,-0.89548
23.37,-0.593148
23.37,1.23083
23.37,2.75706
23.37,2.88696
23.37,6.79931
23.37,8.49667
23.37,9.77311
23.37,10.373
23.37,10.4335
23.37,10.5378
23.366,-1.41318
23.365,-0.44556
23.36,-1.26821
23.36,-1.26374
23.36,-1.04938
23.36,1.09988
23.36,2.03156
23.36,6.85504
23.36,8.28812
23.36,8.49083
23.36,9.46231
23.36,10.0729
23.36,10.1769
23.36,10.4962
23.35,-1.52717
23.35,-1.31981
23.35,-0.96742
23.35,-0.896833
23.35,0.718666
23.35,2.77461
23.35,5.50022
23.35,6.44569
23.35,8.60593
23.35,10.3829
23.35,10.5325
23.34,-1.37213
23.34,-1.2638
23.34,-0.885187
23.34,-0.79133
23.34,2.38874
23.34,2.4635
23.34,5.53019
23.34,6.68557
23.34,8.33517
23.34,8.97722
23.34,10.2751
23.34,10.3808
23.33,-1.31913
23.33,-1.27187
23.33,-1.26214
23.33,-0.987466
23.33,-0.821148
23.33,3.80696
23.33,4.77685
23.33,4.89115
23.33,8.84119
23.33,10.049
23.33,10.3035
23.33,10.3577
23.33,10.559
23.326,0.445075
23.32,-1.38449
23.32,-1.38177
23.32,-1.2318
23.32,-1.07792
23.32,-1.05026
23.32,-0.895656
23.32,-0.881595
23.32,0.546506
23.32,1.93773
23.32,2.0121
23.32,2.07448
23.32,2.66053
23.32,4.21272
23.32,9.77645
23.32,10.4026
23.32,10.5931
23.31,-1.31873
23.31,-1.27417
23.31,-0.695402
23.31,-0.683756
23.31,-0.599685
23.31,2.51586
23.31,3.05292
23.31,4.84295
23.31,10.4069
23.3,-1.14152
23.3,-0.65404
23.3,-0.047213
23.3,0.493821
23.3,0.887014
23.3,1.89331
23.3,2.05921
23.3,2.77168
23.3,5.81623
23.3,9.62792
23.3,10.3896
23.294,-1.51261
23.294,2.86569
23.292,-1.0926
23.29,-1.42066
23.29,-1.27312
23.29,-0.942106
23.29,-0.941195
23.29,-0.729815
23.29,0.504064
23.29,0.523639
23.29,3.68011
23.29,4.79599
23.29,8.26154
23.29,8.5296
23.29,10.3142
23.29,10.3916
23.287,1.16966
23.28,-1.37954
23.28,-1.31947
23.28,-1.28947
23.28,-1.10581
23.28,-1.04384
23.28,-0.928825
23.28,-0.898176
23.28,1.22572
23.28,6.04357
23.28,9.87428
23.28,10.127
23.28,10.4596
23.27,-1.51364
23.27,-0.901047
23.27,-0.785998
23.27,1.80354
23.27,2.99383
23.27,4.61506
23.27,5.92874
23.27,6.10754
23.27,6.23225
23.27,6.31758
23.27,7.6288
23.27,9.7869
23.27,9.88136
23.27,10.1356
23.264,1.28742
23.264,6.09621
23.26,-1.3815
23.26,-1.37988
23.26,-1.2122
23.26,-0.96588
23.26,-0.866864
23.26,-0.774687
23.26,2.1338
23.26,3.14652
23.26,3.69881
23.26,5.10591
23.26,5.32199
23.26,7.54268
23.26,10.3429
23.25,-1.4421
23.25,-0.997011
23.25,-0.948152
23.25,-0.905225
23.25,-0.904576
23.25,-0.903763
23.25,-0.794808
23.25,-0.76803
23.25,-0.726432
23.25,-0.194531
23.25,0.197999
23.25,2.36864
23.25,2.38615
23.25,4.80005
23.25,10.2092
23.25,10.2194
23.25,10.239
23.25,10.2442
23.25,10.5301
23.246,-0.873431
23.24,-1.37707
23.24,-1.22764
23.24,-0.579794
23.24,1.83974
23.24,2.18905
23.24,2.7232
23.24,3.08034
23.24,3.67852
23.24,4.34136
23.24,4.54654
23.24,5.1105
23.24,5.36475
23.24,8.31556
23.24,9.09214
23.24,9.09959
23.24,10.0932
23.24,10.2696
23.24,10.3662
23.24,10.3956
23.234,0.524331
23.231,-0.544029
23.23,-1.35108
23.23,-1.32166
23.23,-1.25061
23.23,-1.09682
23.23,-1.07144
23.23,-1.04401
23.23,-0.746175
23.23,-0.74152
23.23,-0.145605
23.23,9.65815
23.23,10.5002
23.225,-0.67797
23.22,-0.944476
23.22,-0.943938
23.22,0.492019
23.22,0.997314
23.22,2.51201
23.22,3.85254
23.22,3.93507
23.22,4.72733
23.22,5.79373
23.22,5.88092
23.22,7.18973
23.22,8.23644
23.22,8.49353
23.22,8.77256
23.22,9.35412
23.22,10.1591
23.22,10.202
23.22,10.2213
23.22,10.3413
23.22,10.4924
23.214,0.704798
23.21,-1.71669
23.21,-1.36594
23.21,-1.27727
23.21,-1.05181
23.21,-1.01628
23.21,-0.650727
23.21,-0.291697
23.21,1.04626
23.21,3.42845
23.21,10.1147
23.21,10.1638
23.21,10.2297
23.21,10.26
23.21,10.3561
23.201,-1.1778
23.2,-1.26133
23.2,-0.585125
23.2,0.584237
23.2,4.64177
23.2,5.13138
23.2,9.75595
23.2,10.1838
23.2,10.22
23.2,10.3487
23.2,10.3788
23.19,-1.3813
23.19,-1.04992
23.19,-0.576055
23.19,-0.557943
23.19,-0.173118
23.19,0.27941
23.19,4.27041
23.19,4.94946
23.19,8.4798
23.19,9.679
23.19,9.95647
23.19,9.97313
23.19,9.99102
23.19,10.2373
23.19,10.2636
23.19,10.3641
23.18,-1.48931
23.18,-1.27272
23.18,-1.20417
23.18,-1.16277
23.18,-1.1024
23.18,-0.976496
23.18,0.0950685
23.18,0.174716
23.18,2.42065
23.18,2.90932
23.18,3.14834
23.18,3.48975
23.18,6.14031
23.18,7.10723
23.18,7.36403
23.18,9.76354
23.18,10.0744
23.18,10.2129
23.175,-0.487334
23.174,0.327986
23.17,-0.909241
23.17,-0.78493
23.17,-0.664382
23.17,-0.427491
23.17,0.0153948
23.17,4.16854
23.17,5.39123
23.17,7.43834
23.17,9.78004
23.17,10.0319
23.17,10.1157
23.17,10.3728
23.169,-1.17814
23.16,-1.38298
23.16,-1.14446
23.16,-0.733407
23.16,-0.616272
23.16,0.11369
23.16,1.39585
23.16,2.40164
23.16,4.57434
23.16,5.02827
23.16,5.88145
23.16,6.66052
23.16,7.45898
23.16,8.48827
23.16,10.0409
23.16,10.2086
23.16,10.2466
23.16,10.2667
23.156,-1.16687
23.154,-1.27325
23.15,-1.29035
23.15,-1.17414
23.15,-1.14272
23.15,-0.919624
23.15,-0.733107
23.15,0.975387
23.15,3.66703
23.15,3.75793
23.15,6.1246
23.15,10.1729
23.146,0.267027
23.145,-1.50566
23.141,1.50818
23.14,-1.21421
23.14,-0.880699
23.14,-0.0631291
23.14,2.28255
23.14,4.99498
23.14,5.61668
23.14,7.701
23.14,8.78775
23.14,9.52285
23.14,9.93319
23.14,10.1045
23.13,-1.50926
23.13,-1.31453
23.13,-1.04551
23.13,0.791324
23.13,2.16577
23.13,3.33267
23.13,7.02842
23.13,8.03279
23.13,10.1079
23.13,10.2586
23.12,-1.2548
23.12,-0.865134
23.12,-0.860398
23.12,-0.0354159
23.12,0.0356398
23.12,1.68885
23.12,5.09072
23.12,5.16311
23.12,5.52584
23.12,9.51519
23.12,10.3519
23.11,-1.27969
23.11,-1.00174
23.11,-0.998573
23.11,-0.860952
23.11,-0.558542
23.11,0.43749
23.11,1.34489
23.11,1.88587
23.11,2.48324
23.11,3.59488
23.11,6.45281
23.11,7.91236
23.11,8.99613
23.11,9.02233
23.11,10.0939
23.11,10.2531
23.11,10.3159
23.11,10.3765
23.1,-1.04118
23.1,-0.958913
23.1,-0.940328
23.1,-0.506985
23.1,-0.335144
23.1,-0.189177
23.1,0.565088
23.1,2.37244
23.1,2.65839
23.1,4.86823
23.1,7.81659
23.1,9.43107
23.1,10.1887
23.1,10.2459
23.09,-1.24947
23.09,-1.09534
23.09,-0.970577
23.09,-0.603156
23.09,-0.116466
23.09,1.66443
23.09,2.50545
23.09,4.25725
23.09,4.92571
23.09,5.29522
23.09,5.64375
23.09,6.13444
23.09,8.15127
23.09,8.30215
23.09,8.66746
23.09,9.90596
23.09,10.3607
23.083,-1.53476
23.08,-1.13642
23.08,-0.499575
23.08,-0.275662
23.08,6.2723
23.08,8.7975
23.08,10.23
23.08,10.3225
23.075,-0.565391
23.075,6.87899
23.07,-1.22386
23.07,-1.14769
23.07,-0.00823805
23.07,1.91807
23.07,3.051
23.07,7.45094
23.07,8.35512
23.07,9.71398
23.06,-0.517566
23.06,-0.5003
23.06,1.48629
23.06,2.69005
23.06,3.27226
23.06,3.53071
23.06,5.99051
23.06,6.35336
23.06,6.73987
23.06,8.14546
23.06,9.70492
23.06,9.7886
23.06,10.0575
23.06,10.3017
23.06,10.3184
23.051,-0.709812
23.05,-1.40785
23.05,-1.18909
23.05,-1.1066
23.05,1.09954
23.05,1.79986
23.05,2.60288
23.05,2.69858
23.05,4.21918
23.05,4.68062
23.05,7.43039
23.05,8.45024
23.05,10.0871
23.05,10.2661
23.05,10.3045
23.05,10.3222
23.045,-0.648413
23.045,2.64796
23.04,-1.28934
23.04,-1.25973
23.04,-0.817998
23.04,-0.62419
23.04,0.379962
23.04,0.479418
23.04,0.610804
23.04,2.28137
23.04,3.2879
23.04,3.36217
23.04,4.92708
23.04,7.39571
23.04,10.0511
23.04,10.1554
23.04,10.1975
23.04,10.3144
23.038,-1.17681
23.03,-1.39233
23.03,-1.3456
23.03,-0.738787
23.03,1.23973
23.03,1.77079
23.03,2.36489
23.03,3.40891
23.03,6.44298
23.03,7.56351
23.03,8.13106
23.03,9.70945
23.03,10.3613
